goi_book,goi_chapter,goi_verse,rus_chapter,rus_verse,relation,status,notes
PSA,39,3,38,4,title-shifted,proposed,
PSA,39,4,38,5,title-shifted,proposed,
PSA,39,5,38,6,title-shifted,proposed,
PSA,39,6,38,7,title-shifted,proposed,
PSA,39,7,38,8,title-shifted,proposed,
PSA,39,8,38,9,title-shifted,proposed,
PSA,39,9,38,10,title-shifted,proposed,
PSA,39,10,38,11,title-shifted,proposed,
PSA,39,11,38,12,title-shifted,proposed,
PSA,39,12,38,13,title-shifted,proposed,
PSA,39,13,38,14,title-shifted,proposed,
PSA,40,,39,1,title,proposed,Russian superscription verse(s) with no KJV counterpart
PSA,40,1,39,2,title-shifted,proposed,
PSA,40,2,39,3,title-shifted,proposed,
PSA,40,3,39,4,title-shifted,proposed,
PSA,40,4,39,5,title-shifted,proposed,
PSA,40,5,39,6,title-shifted,proposed,
PSA,40,6,39,7,title-shifted,proposed,
PSA,40,7,39,8,title-shifted,proposed,
PSA,40,8,39,9,title-shifted,proposed,
PSA,40,9,39,10,title-shifted,proposed,
PSA,40,10,39,11,title-shifted,proposed,
PSA,40,11,39,12,title-shifted,proposed,
PSA,40,12,39,13,title-shifted,proposed,
PSA,40,13,39,14,title-shifted,proposed,
PSA,40,14,39,15,title-shifted,proposed,
PSA,40,15,39,16,title-shifted,proposed,
PSA,40,16,39,17,title-shifted,proposed,
PSA,40,17,39,18,title-shifted,proposed,
PSA,41,,40,1,title,proposed,Russian superscription verse(s) with no KJV counterpart
PSA,41,1,40,2,title-shifted,proposed,
PSA,41,2,40,3,title-shifted,proposed,
PSA,41,3,40,4,title-shifted,proposed,
PSA,41,4,40,5,title-shifted,proposed,
PSA,41,5,40,6,title-shifted,proposed,
PSA,41,6,40,7,title-shifted,proposed,
PSA,41,7,40,8,title-shifted,proposed,
PSA,41,8,40,9,title-shifted,proposed,
PSA,41,9,40,10,title-shifted,proposed,
PSA,41,10,40,11,title-shifted,proposed,
PSA,41,11,40,12,title-shifted,proposed,
PSA,41,12,40,13,title-shifted,proposed,
PSA,41,13,40,14,title-shifted,proposed,
PSA,42,,41,1,title,proposed,Russian superscription verse(s) with no KJV counterpart
PSA,42,1,41,2,title-shifted,proposed,
PSA,42,2,41,3,title-shifted,proposed,
PSA,42,3,41,4,title-shifted,proposed,
PSA,42,4,41,5,title-shifted,proposed,
PSA,42,5,41,6,title-shifted,proposed,
PSA,42,6,41,7,title-shifted,proposed,
PSA,42,7,41,8,title-shifted,proposed,
PSA,42,8,41,9,title-shifted,proposed,
PSA,42,9,41,10,title-shifted,proposed,
PSA,42,10,41,11,title-shifted,proposed,
PSA,42,11,41,12,title-shifted,proposed,
PSA,43,1,42,1,direct,proposed,
PSA,43,2,42,2,direct,proposed,
PSA,43,3,42,3,direct,proposed,
PSA,43,4,42,4,direct,proposed,
PSA,43,5,42,5,direct,proposed,
PSA,44,,43,1,title,proposed,Russian superscription verse(s) with no KJV counterpart
PSA,44,1,43,2,title-shifted,proposed,
PSA,44,2,43,3,title-shifted,proposed,
PSA,44,3,43,4,title-shifted,proposed,
PSA,44,4,43,5,title-shifted,proposed,
PSA,44,5,43,6,title-shifted,proposed,
PSA,44,6,43,7,title-shifted,proposed,
PSA,44,7,43,8,title-shifted,proposed,
PSA,44,8,43,9,title-shifted,proposed,
PSA,44,9,43,10,title-shifted,proposed,
PSA,44,10,43,11,title-shifted,proposed,
PSA,44,11,43,12,title-shifted,proposed,
PSA,44,12,43,13,title-shifted,proposed,
PSA,44,13,43,14,title-shifted,proposed,
PSA,44,14,43,15,title-shifted,proposed,
PSA,44,15,43,16,title-shifted,proposed,
PSA,44,16,43,17,title-shifted,proposed,
PSA,44,17,43,18,title-shifted,proposed,
PSA,44,18,43,19,title-shifted,proposed,
PSA,44,19,43,20,title-shifted,proposed,
PSA,44,20,43,21,title-shifted,proposed,
PSA,44,21,43,22,title-shifted,proposed,
PSA,44,22,43,23,title-shifted,proposed,
PSA,44,23,43,24,title-shifted,proposed,
